#TE	Order	Superfamily	Clade	Complete	Strand	Domains
Aalpi_chr_6:29813220..29816663#DNA/DTM|Aalpi_chr_6:29813220..29816663#DNA/DTM	LTR	Gypsy	Tekay	no	-	RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_6:31666324..31683580#LTR/Gypsy|Aalpi_chr_6:31666324..31683580#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_6:5541179..5545173#LTR/unknown|Aalpi_chr_6:5541179..5545173#LTR/unknown	LTR	Copia	TAR	no	-	PROT|TAR
Aalpi_chr_6:5949913..5954453#LTR/Copia|Aalpi_chr_6:5949913..5954453#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Aalpi_chr_6:602944..606899#DNA/DTM|Aalpi_chr_6:602944..606899#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
Aalpi_chr_6:6358503..6370830#LTR/Gypsy|Aalpi_chr_6:6358503..6370830#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_6:9713571..9718870#LTR/Copia|Aalpi_chr_6:9713571..9718870#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Aalpi_chr_7:10746661..10754191#LTR/Gypsy|Aalpi_chr_7:10746661..10754191#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand RT|Retand RH|Retand
Aalpi_chr_7:10988266..10992243#DNA/DTM|Aalpi_chr_7:10988266..10992243#DNA/DTM	LINE	unknown	unknown	unknown	+	RT|LINE RH|LINE
Aalpi_chr_7:11601407..11613563#LTR/Gypsy|Aalpi_chr_7:11601407..11613563#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_7:12417414..12433016#LTR/Gypsy|Aalpi_chr_7:12417414..12433016#LTR/Gypsy	LTR	Gypsy	Tekay	no	?	RT|Tekay RH|Tekay INT|Tekay CHD|Tekay PROT|Athila GAG|Athila
Aalpi_chr_7:15158682..15170208#LTR/Gypsy|Aalpi_chr_7:15158682..15170208#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_7:15161889..15164539#DNA/DTM|Aalpi_chr_7:15161889..15164539#DNA/DTM	LTR	Gypsy	Athila	no	+	PROT|Athila RT|Athila RH|Athila
Aalpi_chr_7:15640743..15646177#LTR/Gypsy|Aalpi_chr_7:15640743..15646177#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Aalpi_chr_7:16326549..16328177#DNA/DTA|Aalpi_chr_7:16326549..16328177#DNA/DTA	LTR	Gypsy	Athila	no	-	INT|Athila
Aalpi_chr_7:16369267..16377065#LTR/unknown|Aalpi_chr_7:16369267..16377065#LTR/unknown	LTR	Gypsy	CRM	no	-	GAG|CRM
Aalpi_chr_7:20811764..20828022#LTR/Gypsy|Aalpi_chr_7:20811764..20828022#LTR/Gypsy	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:20825166..20837516#LTR/Gypsy|Aalpi_chr_7:20825166..20837516#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
Aalpi_chr_7:22648533..22653954#LTR/Gypsy|Aalpi_chr_7:22648533..22653954#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Aalpi_chr_7:22729624..22732950#DNA/DTC|Aalpi_chr_7:22729624..22732950#DNA/DTC	LTR	Gypsy	Tekay	no	+	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay
Aalpi_chr_7:24351315..24364580#LTR/Gypsy|Aalpi_chr_7:24351315..24364580#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
Aalpi_chr_7:29000319..28982893#DNA/Helitron|Aalpi_chr_7:29000319..28982893#DNA/Helitron	LINE	unknown	unknown	unknown	?	ENDO|LINE RT|LINE GAG|Athila INT|Tekay RH|Tekay PROT|Athila
Aalpi_chr_7:30961076..30973286#LTR/Gypsy|Aalpi_chr_7:30961076..30973286#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_7:31501071..31505981#DNA/DTM|Aalpi_chr_7:31501071..31505981#DNA/DTM	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Aalpi_chr_7:32562220..32573183#LTR/Gypsy|Aalpi_chr_7:32562220..32573183#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila RT|Athila INT|Athila
Aalpi_chr_7:34629447..34642068#LTR/Gypsy|Aalpi_chr_7:34629447..34642068#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_7:34991462..34996977#LTR/Gypsy|Aalpi_chr_7:34991462..34996977#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Aalpi_chr_7:35130183..35136655#LTR/Gypsy|Aalpi_chr_7:35130183..35136655#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand RH|Retand INT|Retand
Aalpi_chr_7:35758561..35766768#LTR/Gypsy|Aalpi_chr_7:35758561..35766768#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	RT|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:36386804..36396768#LTR/Copia|Aalpi_chr_7:36386804..36396768#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Aalpi_chr_7:36468197..36476377#LTR/Gypsy|Aalpi_chr_7:36468197..36476377#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:36726907..36733732#LTR/Gypsy|Aalpi_chr_7:36726907..36733732#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina RT|Reina RH|Reina CHD|Reina
Aalpi_chr_7:36833887..36846216#LTR/unknown|Aalpi_chr_7:36833887..36846216#LTR/unknown	LTR	Gypsy	CRM	no	+	PROT|CRM
Aalpi_chr_7:36857963..36866111#LTR/unknown|Aalpi_chr_7:36857963..36866111#LTR/unknown	LTR	Gypsy	Tekay	no	+	GAG|Tekay RT|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:36874145..36877008#DNA/DTA|Aalpi_chr_7:36874145..36877008#DNA/DTA	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale
Aalpi_chr_7:37172102..37180092#LTR/unknown|Aalpi_chr_7:37172102..37180092#LTR/unknown	LTR	Gypsy	CRM	no	+	GAG|CRM
Aalpi_chr_7:37258081..37262783#LTR/unknown|Aalpi_chr_7:37258081..37262783#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand aRH|Retand INT|Retand
Aalpi_chr_7:37291266..37295932#LTR/unknown|Aalpi_chr_7:37291266..37295932#LTR/unknown	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand aRH|Retand INT|Retand
Aalpi_chr_7:38120977..38121487#MITE/DTC|Aalpi_chr_7:38120977..38121487#MITE/DTC	LTR	Copia	Ivana	no	-	PROT|Ivana
Aalpi_chr_7:3857019..3864909#LTR/Gypsy|Aalpi_chr_7:3857019..3864909#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM
Aalpi_chr_7:38898070..38910049#LTR/Gypsy|Aalpi_chr_7:38898070..38910049#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
Aalpi_chr_7:39037321..39042217#DNA/DTM|Aalpi_chr_7:39037321..39042217#DNA/DTM	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Aalpi_chr_7:39082623..39095984#LTR/Gypsy|Aalpi_chr_7:39082623..39095984#LTR/Gypsy	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand INT|Retand GAG|Athila
Aalpi_chr_7:40303434..40307758#DNA/DTC|Aalpi_chr_7:40303434..40307758#DNA/DTC	LTR	Gypsy	Tekay	no	+	RH|Tekay
Aalpi_chr_7:4119821..4133426#LTR/Gypsy|Aalpi_chr_7:4119821..4133426#LTR/Gypsy	LTR	Gypsy	mixture	no	+	GAG|Athila PROT|Retand
Aalpi_chr_7:41921307..41925253#DNA/DTM|Aalpi_chr_7:41921307..41925253#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
Aalpi_chr_7:41921308..41925252#DNA/DTM|Aalpi_chr_7:41921308..41925252#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
Aalpi_chr_7:42185087..42188424#DNA/DTC|Aalpi_chr_7:42185087..42188424#DNA/DTC	LTR	Gypsy	Tekay	no	-	GAG|Tekay
Aalpi_chr_7:43255225..43267136#LTR/unknown|Aalpi_chr_7:43255225..43267136#LTR/unknown	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:43396668..43401223#LTR/Copia|Aalpi_chr_7:43396668..43401223#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Aalpi_chr_7:44715418..44720950#LTR/Gypsy|Aalpi_chr_7:44715418..44720950#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Aalpi_chr_7:45846181..45850853#DNA/DTM|Aalpi_chr_7:45846181..45850853#DNA/DTM	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina
Aalpi_chr_7:45856792..45861464#DNA/DTM|Aalpi_chr_7:45856792..45861464#DNA/DTM	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina
Aalpi_chr_7:46234625..46241538#LTR/Gypsy|Aalpi_chr_7:46234625..46241538#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
Aalpi_chr_7:46762610..46767615#DNA/DTM|Aalpi_chr_7:46762610..46767615#DNA/DTM	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
Aalpi_chr_7:47058697..47063657#DNA/DTM|Aalpi_chr_7:47058697..47063657#DNA/DTM	LTR	Copia	TAR	no	+	PROT|TAR
Aalpi_chr_7:47421823..47423968#DNA/DTM|Aalpi_chr_7:47421823..47423968#DNA/DTM	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand
Aalpi_chr_7:49798975..49805021#LTR/Gypsy|Aalpi_chr_7:49798975..49805021#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	RT|Tekay RH|Tekay INT|Tekay
Aalpi_chr_7:5938451..5945684#LTR/Gypsy|Aalpi_chr_7:5938451..5945684#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
Aalpi_chr_7:7904451..7908572#DNA/DTM|Aalpi_chr_7:7904451..7908572#DNA/DTM	LTR	Gypsy	Reina	no	+	GAG|Reina
Aalpi_chr_7:8136508..8140194#LTR/Copia|Aalpi_chr_7:8136508..8140194#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000000|Aalpi_chr_1:271903..274058#DNA/DTC	Helitron	unknown	unknown	unknown	-	HEL2|Helitron
TE_00000004|Aalpi_chr_1:2053780..2039317#DNA/Helitron	LTR	Copia	Tork	no	+	INT|Tork RT|Tork
TE_00000009|Aalpi_chr_1:3865602..3880402#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000015|Aalpi_chr_1:6317978..6322315#DNA/DTC	LINE	unknown	unknown	unknown	-	ENDO|LINE
TE_00000027|Aalpi_chr_1:11753769..11736429#DNA/Helitron	LINE	unknown	unknown	unknown	-	RT|LINE
TE_00000035|Aalpi_chr_1:16887192..16868804#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000041|Aalpi_chr_1:18951866..18936015#DNA/Helitron	LINE	unknown	unknown	unknown	-	RT|LINE RH|LINE
TE_00000055|Aalpi_chr_1:28038191..28052872#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00000056|Aalpi_chr_1:28058424..28048751#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000060|Aalpi_chr_1:28821067..28827021#DNA/Helitron	LTR	Gypsy	Tekay	no	+	RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000067|Aalpi_chr_2:1690790..1694953#DNA/DTM	LINE	unknown	unknown	unknown	+	RT|LINE RH|LINE
TE_00000072|Aalpi_chr_2:4817256..4819846#DNA/DTC	LINE	unknown	unknown	unknown	+	RT|LINE
TE_00000088|Aalpi_chr_2:20688010..20678519#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000091|Aalpi_chr_2:22680152..22699788#DNA/Helitron	LTR	Copia	Tork	no	+	RH|LINE GAG|Tork PROT|Tork INT|Tork RT|Tork
TE_00000092|Aalpi_chr_2:23705099..23697093#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000095|Aalpi_chr_2:24192683..24208850#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000104|Aalpi_chr_2:31996747..32009274#DNA/Helitron	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00000112|Aalpi_chr_1:10522978..10531502#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000137|Aalpi_chr_7:12225973..12215547#DNA/Helitron	LINE	unknown	unknown	unknown	?	RH|Ale RT|LINE ENDO|LINE
TE_00000144|Aalpi_chr_3:12845886..12862715#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000152|Aalpi_chr_3:14685376..14688752#DNA/DTC	LINE	unknown	unknown	unknown	+	RT|LINE RH|LINE
TE_00000157|Aalpi_chr_3:18318708..18332686#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000179|Aalpi_chr_4:1814631..1817235#DNA/DTC	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00000189|Aalpi_chr_4:7274492..7278157#DNA/DTT	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000193|Aalpi_chr_2:5754906..5762848#DNA/Helitron	LTR	Copia	Ale	no	-	RT|Ale RH|Ale
TE_00000193|Aalpi_chr_4:9530915..9549901#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000196|Aalpi_chr_4:10552219..10554048#DNA/DTM	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000200|Aalpi_chr_4:15797895..15813884#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000201|Aalpi_chr_4:16981402..17000383#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000203|Aalpi_chr_4:18017614..18020666#DNA/DTC	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000206|Aalpi_chr_4:19160302..19177784#DNA/Helitron	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|TatII RT|Ivana RH|Ivana
TE_00000216|Aalpi_chr_4:28753655..28737230#DNA/Helitron	LTR	Gypsy	Reina	yes	+	HEL1|Helitron HEL2|Helitron GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000218|Aalpi_chr_4:30690514..30671434#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000225|Aalpi_chr_4:38378690..38363218#DNA/Helitron	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000231|Aalpi_chr_4:43594711..43609424#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000238|Aalpi_chr_4:49747438..49765313#DNA/Helitron	LTR	Gypsy	CRM	no	?	RT|LINE PROT|CRM GAG|CRM
TE_00000252|Aalpi_chr_5:2252037..2234481#DNA/Helitron	LTR	Gypsy	Retand	no	-	GAG|Retand
TE_00000254|Aalpi_chr_5:3728684..3747446#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000269|Aalpi_chr_5:11533801..11519233#DNA/Helitron	mixture	mixture	unknown	unknown	+	CHD|Tekay RT|LINE
TE_00000272|Aalpi_chr_5:13825450..13810582#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00000287|Aalpi_chr_5:25112838..25092924#DNA/Helitron	LTR	Copia	Ale	no	+	INT|Ale RT|Ale RH|Ale
TE_00000298|Aalpi_chr_6:2165722..2145933#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000308|Aalpi_chr_6:5769978..5789330#DNA/Helitron	LINE	unknown	unknown	unknown	-	TPase|MuDR_Mutator RT|LINE RH|LINE
TE_00000313|Aalpi_chr_6:11609295..11595149#DNA/Helitron	LTR	Copia	Ivana	no	?	PROT|Ivana GAG|Ivana TPase|MuDR_Mutator
TE_00000321|Aalpi_chr_6:16184201..16188365#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000321|Aalpi_chr_6:16184202..16188364#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00000332|Aalpi_chr_6:27338965..27342787#DNA/DTM	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000334|Aalpi_chr_2:15627793..15637011#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000349|Aalpi_chr_3:8257643..8240928#DNA/Helitron	LTR	Gypsy	Retand	no	?	GAG|Ale PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00000353|Aalpi_chr_7:5176600..5192562#DNA/Helitron	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000360|Aalpi_chr_7:8456701..8474861#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000369|Aalpi_chr_7:16996768..17001114#DNA/DTC	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000372|Aalpi_chr_7:21173329..21191869#DNA/Helitron	LTR	Copia	Ivana	no	?	RH|LINE RT|Ivana INT|Ivana PROT|Ivana GAG|Ivana
TE_00000375|Aalpi_chr_7:24703125..24689421#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE
TE_00000376|Aalpi_chr_7:26725994..26709031#DNA/Helitron	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00000379|Aalpi_chr_7:32684083..32668374#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000384|Aalpi_chr_7:34361427..34375308#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000385|Aalpi_chr_7:35679223..35683923#DNA/DTC	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000389|Aalpi_chr_7:37702120..37717886#DNA/Helitron	LTR	Copia	Ale	no	-	GAG|Ale
TE_00000392|Aalpi_chr_7:39129070..39133006#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000392|Aalpi_chr_7:39176668..39180919#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000394|Aalpi_chr_2:17654420..17666208#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000397|Aalpi_chr_7:43241026..43232185#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000401|Aalpi_chr_6:3959730..3977659#DNA/Helitron	LTR	Gypsy	Retand	no	+	INT|Retand
TE_00000408|Aalpi_chr_1:20455894..20458436#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_2:29140096..29142695#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_4:4594030..4596631#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_4:49481695..49484287#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_4:7028374..7031001#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_5:25859948..25862541#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_6:10277680..10280254#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_6:1839441..1842038#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_6:24863320..24865935#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_6:27063819..27066419#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_7:23219154..23221749#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_7:34415146..34417703#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_7:4337159..4339736#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00000408|Aalpi_chr_7:50153506..50156135#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana
TE_00000410|Aalpi_chr_2:19228201..19230033#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00000412|Aalpi_chr_1:20015797..20019840#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00000412|Aalpi_chr_1:22490197..22494015#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_3:20084365..20089495#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_3:29728291..29732250#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_4:38374848..38378452#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_4:49705149..49709078#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_5:2083382..2087302#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_6:30165857..30169828#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_6:31039528..31043433#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_7:36319351..36323426#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_7:38359458..38363469#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE PROT|SIRE
TE_00000412|Aalpi_chr_7:45088724..45092611#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00000412|Aalpi_chr_7:4896357..4900411#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE
TE_00000422|Aalpi_chr_1:8772197..8784436#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_2:14483369..14494304#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_2:14611253..14623403#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_2:25851057..25863155#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_3:15305318..15317621#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_4:12238615..12250344#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_4:28607847..28620059#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_4:45579464..45591719#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_5:8306921..8318392#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_6:19780170..19792493#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_7:19292742..19305097#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_7:42618800..42630878#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000422|Aalpi_chr_7:4366044..4378300#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00000426|Aalpi_chr_5:15762927..15764617#LTR/Copia	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00000427|Aalpi_chr_2:13494328..13499787#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000427|Aalpi_chr_7:37362606..37368050#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00000430|Aalpi_chr_3:23111129..23113649#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RH|Ivana
TE_00000433|Aalpi_chr_4:25305793..25314407#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
