#TE	Order	Superfamily	Clade	Complete	Strand	Domains
Bnigr_chr_5:51560605..51565242#LTR/Copia|Bnigr_chr_5:51560605..51565242#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_5:6395365..6400731#LTR/Gypsy|Bnigr_chr_5:6395365..6400731#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:11888560..11893388#LTR/Copia|Bnigr_chr_6:11888560..11893388#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Bnigr_chr_6:12917646..12922934#LTR/Gypsy|Bnigr_chr_6:12917646..12922934#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:13810490..13816421#LTR/Copia|Bnigr_chr_6:13810490..13816421#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Bnigr_chr_6:16260970..16265482#DNA/DTH|Bnigr_chr_6:16260970..16265482#DNA/DTH	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale INT|Ale RT|Ale
Bnigr_chr_6:19840995..19846472#LTR/Gypsy|Bnigr_chr_6:19840995..19846472#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:20395035..20399753#LTR/Copia|Bnigr_chr_6:20395035..20399753#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_6:20799372..20802897#DNA/DTC|Bnigr_chr_6:20799372..20802897#DNA/DTC	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale
Bnigr_chr_6:21107319..21112129#LTR/Copia|Bnigr_chr_6:21107319..21112129#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Bnigr_chr_6:21861665..21867058#LTR/Gypsy|Bnigr_chr_6:21861665..21867058#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:23122273..23127279#DNA/DTM|Bnigr_chr_6:23122273..23127279#DNA/DTM	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork RH|Tork
Bnigr_chr_6:23463108..23467308#DNA/DTM|Bnigr_chr_6:23463108..23467308#DNA/DTM	LTR	Copia	Ale	no	-	PROT|Ale INT|Ale
Bnigr_chr_6:25294937..25300050#LTR/Gypsy|Bnigr_chr_6:25294937..25300050#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:25340579..25348209#LTR/Gypsy|Bnigr_chr_6:25340579..25348209#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	CHD|Reina GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina
Bnigr_chr_6:28164862..28170318#LTR/Gypsy|Bnigr_chr_6:28164862..28170318#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:33669698..33671432#DNA/DTT|Bnigr_chr_6:33669698..33671432#DNA/DTT	LINE	unknown	unknown	unknown	+	RT|LINE
Bnigr_chr_6:34017873..34022548#LTR/Copia|Bnigr_chr_6:34017873..34022548#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_6:35508568..35513176#LTR/Copia|Bnigr_chr_6:35508568..35513176#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_6:35653684..35658881#LTR/Gypsy|Bnigr_chr_6:35653684..35658881#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:35653887..35658774#DNA/DTM|Bnigr_chr_6:35653887..35658774#DNA/DTM	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:38454478..38459776#LTR/Gypsy|Bnigr_chr_6:38454478..38459776#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:8150341..8155523#LTR/Gypsy|Bnigr_chr_6:8150341..8155523#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_6:9739361..9744731#LTR/Gypsy|Bnigr_chr_6:9739361..9744731#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:11298500..11302677#DNA/DTM|Bnigr_chr_7:11298500..11302677#DNA/DTM	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
Bnigr_chr_7:11624696..11621162#DNA/Helitron|Bnigr_chr_7:11624696..11621162#DNA/Helitron	LTR	Gypsy	Retand	no	+	aRH|Retand INT|Retand
Bnigr_chr_7:16028749..16033471#LTR/Copia|Bnigr_chr_7:16028749..16033471#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_7:16028764..16033467#LTR/Copia|Bnigr_chr_7:16028764..16033467#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_7:17013071..17015954#DNA/DTC|Bnigr_chr_7:17013071..17015954#DNA/DTC	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
Bnigr_chr_7:1927718..1933165#LTR/Gypsy|Bnigr_chr_7:1927718..1933165#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:19598136..19599320#DNA/DTC|Bnigr_chr_7:19598136..19599320#DNA/DTC	LTR	Copia	Ale	no	+	RH|Ale
Bnigr_chr_7:19831015..19835729#LTR/Copia|Bnigr_chr_7:19831015..19835729#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_7:20103883..20107714#DNA/DTM|Bnigr_chr_7:20103883..20107714#DNA/DTM	LTR	Gypsy	Reina	no	-	PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:22007584..22012981#LTR/Gypsy|Bnigr_chr_7:22007584..22012981#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:23608707..23613803#LTR/Gypsy|Bnigr_chr_7:23608707..23613803#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:2567680..2572433#DNA/Helitron|Bnigr_chr_7:2567680..2572433#DNA/Helitron	LTR	Gypsy	Tekay	no	-	INT|Tekay CHD|Tekay
Bnigr_chr_7:29324982..29327999#DNA/DTM|Bnigr_chr_7:29324982..29327999#DNA/DTM	LTR	Copia	Ivana	no	-	INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_7:2957945..2961799#DNA/DTT|Bnigr_chr_7:2957945..2961799#DNA/DTT	LTR	Copia	Bianca	no	-	RT|Bianca
Bnigr_chr_7:29775739..29778053#DNA/DTM|Bnigr_chr_7:29775739..29778053#DNA/DTM	LTR	Copia	Ale	no	+	INT|Ale RT|Ale RH|Ale
Bnigr_chr_7:29961093..29966478#LTR/Gypsy|Bnigr_chr_7:29961093..29966478#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:31480790..31485133#LTR/Gypsy|Bnigr_chr_7:31480790..31485133#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:33046314..33050891#LTR/Copia|Bnigr_chr_7:33046314..33050891#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_7:33183409..33188524#LTR/Gypsy|Bnigr_chr_7:33183409..33188524#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
Bnigr_chr_7:33823680..33829125#LTR/Gypsy|Bnigr_chr_7:33823680..33829125#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_7:339491..343649#DNA/DTM|Bnigr_chr_7:339491..343649#DNA/DTM	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
Bnigr_chr_7:9504778..9506794#DNA/DTH|Bnigr_chr_7:9504778..9506794#DNA/DTH	LTR	Gypsy	CRM	no	-	CHDCR|CRM
Bnigr_chr_7:9993632..9994897#DNA/DTM|Bnigr_chr_7:9993632..9994897#DNA/DTM	LINE	unknown	unknown	unknown	-	RT|LINE RH|LINE
Bnigr_chr_8:11360203..11364955#LTR/Copia|Bnigr_chr_8:11360203..11364955#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Bnigr_chr_8:16270212..16272762#DNA/DTM|Bnigr_chr_8:16270212..16272762#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
Bnigr_chr_8:20512736..20517544#DNA/DTT|Bnigr_chr_8:20512736..20517544#DNA/DTT	LTR	Copia	Tork	no	-	PROT|Tork INT|Tork RT|Tork RH|Tork
Bnigr_chr_8:22853111..22858618#LTR/Gypsy|Bnigr_chr_8:22853111..22858618#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:25247675..25252936#LTR/Gypsy|Bnigr_chr_8:25247675..25252936#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
Bnigr_chr_8:26795310..26800667#LTR/Gypsy|Bnigr_chr_8:26795310..26800667#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:28608379..28615570#LTR/Copia|Bnigr_chr_8:28608379..28615570#LTR/Copia	LTR	Copia	Bianca	no	-	RH|Bianca
Bnigr_chr_8:29726596..29736472#LTR/Gypsy|Bnigr_chr_8:29726596..29736472#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
Bnigr_chr_8:32888238..32893607#LTR/Gypsy|Bnigr_chr_8:32888238..32893607#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:32946178..32950932#LTR/Copia|Bnigr_chr_8:32946178..32950932#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Bnigr_chr_8:33373620..33379131#LTR/Gypsy|Bnigr_chr_8:33373620..33379131#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:33398542..33401597#DNA/DTC|Bnigr_chr_8:33398542..33401597#DNA/DTC	LTR	Copia	Ivana	no	+	PROT|Ivana INT|Ivana RT|Ivana
Bnigr_chr_8:35509339..35514707#LTR/Gypsy|Bnigr_chr_8:35509339..35514707#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:39274605..39279920#LTR/Gypsy|Bnigr_chr_8:39274605..39279920#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina RT|Reina RH|Reina
Bnigr_chr_8:43139213..43142428#DNA/DTT|Bnigr_chr_8:43139213..43142428#DNA/DTT	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana INT|Ivana
Bnigr_chr_8:46363187..46368369#LTR/Gypsy|Bnigr_chr_8:46363187..46368369#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:46924125..46929525#LTR/Gypsy|Bnigr_chr_8:46924125..46929525#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:4827091..4831721#DNA/DTH|Bnigr_chr_8:4827091..4831721#DNA/DTH	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Bnigr_chr_8:49618451..49623812#LTR/Gypsy|Bnigr_chr_8:49618451..49623812#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Bnigr_chr_8:49679258..49683473#DNA/DTM|Bnigr_chr_8:49679258..49683473#DNA/DTM	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Bnigr_chr_8:7479222..7483041#DNA/DTM|Bnigr_chr_8:7479222..7483041#DNA/DTM	LTR	Copia	Tork	no	+	GAG|Tork PROT|Tork INT|Tork RT|Tork
Bnigr_chr_8:8570486..8575206#LTR/Copia|Bnigr_chr_8:8570486..8575206#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000512|Bnigr_chr_1:4975492..4991234#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000512|Bnigr_chr_5:37708960..37706338#DNA/Helitron	LTR	Copia	Ale	no	-	RH|Ale
TE_00000515|Bnigr_chr_1:7777953..7760242#DNA/Helitron	LTR	Copia	Ikeros	no	-	RH|Ikeros
TE_00000517|Bnigr_chr_1:8937357..8940871#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000518|Bnigr_chr_1:9011565..9024670#DNA/Helitron	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00000521|Bnigr_chr_1:9481893..9484524#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000527|Bnigr_chr_1:13046262..13050626#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000527|Bnigr_chr_1:13046302..13050586#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000534|Bnigr_chr_1:19771246..19784095#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000537|Bnigr_chr_1:26016753..25997964#DNA/Helitron	LTR	Copia	Ale	no	+	RT|Ale RH|Ale
TE_00000539|Bnigr_chr_1:27697479..27710789#DNA/Helitron	LTR	Copia	Bianca	no	+	GAG|Bianca RH|Bianca
TE_00000546|Bnigr_chr_1:33284990..33266728#DNA/Helitron	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000546|Bnigr_chr_4:23269525..23284394#DNA/Helitron	mixture	mixture	unknown	unknown	+	RH|LINE TPase|EnSpm_CACTA
TE_00000547|Bnigr_chr_1:33592640..33599464#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000551|Bnigr_chr_1:35147921..35132717#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00000561|Bnigr_chr_3:26059194..26046032#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000591|Bnigr_chr_2:9724727..9729271#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00000595|Bnigr_chr_2:13232887..13242777#DNA/Helitron	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale
TE_00000596|Bnigr_chr_2:13283043..13266347#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00000599|Bnigr_chr_2:14766666..14750961#DNA/Helitron	pararetrovirus	unknown	unknown	unknown	-	PROT|pararetrovirus RT|pararetrovirus RH|non-chromo-outgroup
TE_00000600|Bnigr_chr_2:14952874..14935197#DNA/Helitron	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000601|Bnigr_chr_2:16812124..16831593#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE TPase|PIF_Harbinger
TE_00000604|Bnigr_chr_2:18934106..18922957#DNA/Helitron	LTR	Gypsy	Reina	no	+	INT|Reina CHD|Reina
TE_00000606|Bnigr_chr_2:20692972..20702802#DNA/Helitron	mixture	mixture	unknown	unknown	-	ENDO|LINE CHDCR|CRM
TE_00000609|Bnigr_chr_2:23402647..23418771#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00000617|Bnigr_chr_2:27056947..27069794#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000623|Bnigr_chr_8:17329626..17347581#DNA/Helitron	LTR	Copia	Tork	no	+	RH|Tork
TE_00000625|Bnigr_chr_2:29308484..29322228#DNA/Helitron	LTR	Copia	TAR	no	-	PROT|TAR
TE_00000645|Bnigr_chr_2:38756614..38770145#DNA/Helitron	LTR	Gypsy	CRM	no	?	RT|LINE INT|CRM RH|CRM
TE_00000648|Bnigr_chr_2:39859758..39840858#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE
TE_00000649|Bnigr_chr_2:40364382..40377940#DNA/Helitron	mixture	mixture	unknown	unknown	?	TPase|PIF_Harbinger RH|LINE
TE_00000653|Bnigr_chr_2:41977185..41995977#DNA/Helitron	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00000655|Bnigr_chr_2:42397518..42401006#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000666|Bnigr_chr_2:46172213..46186286#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000713|Bnigr_chr_3:21344778..21325548#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000717|Bnigr_chr_3:22049307..22029625#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00000724|Bnigr_chr_3:25588721..25575295#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000724|Bnigr_chr_7:29562278..29574568#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00000729|Bnigr_chr_3:26649751..26640721#DNA/Helitron	LTR	Copia	Ale	no	-	RT|Ale
TE_00000735|Bnigr_chr_2:44357423..44347263#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000737|Bnigr_chr_3:29262586..29282112#DNA/Helitron	LTR	Gypsy	Retand	no	+	PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00000739|Bnigr_chr_3:30809839..30828199#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000740|Bnigr_chr_3:31027665..31029959#DNA/DTT	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000747|Bnigr_chr_3:32490597..32475265#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000747|Bnigr_chr_7:18495320..18492264#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000748|Bnigr_chr_3:32739269..32748330#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000749|Bnigr_chr_3:35174227..35189643#DNA/Helitron	LTR	Copia	Ale	yes	?	GAG|Ale PROT|Ale INT|Ale RT|Ale CHD|Reina RH|Reina
TE_00000753|Bnigr_chr_3:37160840..37169767#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000755|Bnigr_chr_3:38274841..38292007#DNA/Helitron	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00000756|Bnigr_chr_3:39994711..40011297#DNA/Helitron	LTR	Copia	Ivana	no	+	GAG|Ivana
TE_00000757|Bnigr_chr_3:40772349..40762807#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000772|Bnigr_chr_4:2745549..2732691#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000774|Bnigr_chr_4:3068456..3080252#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000782|Bnigr_chr_4:5172580..5179664#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE RH|LINE
TE_00000785|Bnigr_chr_4:6848045..6867848#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000793|Bnigr_chr_3:12058336..12074388#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE
TE_00000810|Bnigr_chr_5:15559880..15578488#DNA/Helitron	LTR	Gypsy	Retand	no	+	RT|Retand
TE_00000813|Bnigr_chr_5:32223784..32213616#DNA/Helitron	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00000822|Bnigr_chr_4:21900159..21880800#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000826|Bnigr_chr_4:24054393..24034538#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000828|Bnigr_chr_4:27522704..27534246#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE RH|LINE
TE_00000830|Bnigr_chr_4:30176233..30187672#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00000833|Bnigr_chr_4:31221438..31230615#DNA/Helitron	LINE	unknown	unknown	unknown	?	RT|LINE ENDO|LINE TPase|hAT
TE_00000841|Bnigr_chr_4:40973562..40958994#DNA/Helitron	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000857|Bnigr_chr_5:6160749..6144477#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000878|Bnigr_chr_5:40631976..40611984#DNA/Helitron	LTR	Gypsy	Tekay	yes	+	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00000882|Bnigr_chr_5:13669154..13683342#DNA/Helitron	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000883|Bnigr_chr_5:13981243..13966571#DNA/Helitron	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00000898|Bnigr_chr_5:20724825..20736060#DNA/Helitron	LINE	unknown	unknown	unknown	-	RT|LINE RH|LINE
TE_00000899|Bnigr_chr_5:20897556..20901382#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000906|Bnigr_chr_5:25288949..25272820#DNA/Helitron	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00000918|Bnigr_chr_5:37427636..37444047#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000919|Bnigr_chr_5:38106678..38088732#DNA/Helitron	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00000922|Bnigr_chr_5:41756476..41772986#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000923|Bnigr_chr_5:14266482..14277134#DNA/Helitron	LTR	Copia	Ale	no	-	GAG|Ale PROT|Ale INT|Ale
TE_00000934|Bnigr_chr_5:47512762..47531798#DNA/Helitron	TIR	hAT	unknown	unknown	-	TPase|hAT
TE_00000947|Bnigr_chr_6:5232144..5236570#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00000948|Bnigr_chr_6:6179376..6193132#DNA/Helitron	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000952|Bnigr_chr_6:8229927..8219873#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00000954|Bnigr_chr_6:8581751..8562724#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE
TE_00000963|Bnigr_chr_6:10320323..10301936#DNA/Helitron	LTR	Copia	Tork	no	+	RH|Tork
TE_00000964|Bnigr_chr_6:11394786..11411726#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00000973|Bnigr_chr_6:14066950..14083038#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00000976|Bnigr_chr_6:15508972..15492329#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000979|Bnigr_chr_4:27867827..27878816#DNA/Helitron	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00000979|Bnigr_chr_6:17962084..17942589#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00000981|Bnigr_chr_6:18976194..18965504#DNA/Helitron	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00000984|Bnigr_chr_6:21902013..21918618#DNA/Helitron	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000992|Bnigr_chr_6:26504078..26508314#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00000995|Bnigr_chr_6:29136971..29117781#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00001014|Bnigr_chr_6:36861986..36850374#DNA/Helitron	LTR	Copia	Ivana	no	+	GAG|Ivana
TE_00001019|Bnigr_chr_7:2145576..2149880#DNA/DTC	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00001021|Bnigr_chr_7:2997339..3013728#DNA/Helitron	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001030|Bnigr_chr_7:5728351..5733023#DNA/DTM	LINE	unknown	unknown	unknown	-	ENDO|LINE
TE_00001031|Bnigr_chr_7:6787920..6797888#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00001033|Bnigr_chr_7:9359179..9362609#DNA/DTC	LINE	unknown	unknown	unknown	-	RT|LINE
