#TE	Order	Superfamily	Clade	Complete	Strand	Domains
Iindi_chr_4:12658098..12660559#DNA/DTM|Iindi_chr_4:12658098..12660559#DNA/DTM	LTR	Copia	Ivana	no	?	PROT|Ivana GAG|Ivana RH|Ivana
Iindi_chr_4:12790374..12795095#LTR/Copia|Iindi_chr_4:12790374..12795095#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_4:12962647..12966293#DNA/DTC|Iindi_chr_4:12962647..12966293#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
Iindi_chr_4:14869984..14874759#DNA/DTM|Iindi_chr_4:14869984..14874759#DNA/DTM	LTR	Gypsy	Retand	no	+	GAG|Retand
Iindi_chr_4:17059136..17064086#DNA/DTC|Iindi_chr_4:17059136..17064086#DNA/DTC	mixture	mixture	unknown	unknown	-	RH|Ikeros ENDO|LINE
Iindi_chr_4:17862149..17867370#LTR/Gypsy|Iindi_chr_4:17862149..17867370#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Iindi_chr_4:19003523..19012650#LTR/Gypsy|Iindi_chr_4:19003523..19012650#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
Iindi_chr_4:19537444..19540482#DNA/DTM|Iindi_chr_4:19537444..19540482#DNA/DTM	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
Iindi_chr_4:20985185..20990347#LTR/Copia|Iindi_chr_4:20985185..20990347#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:2253391..2257669#LTR/Copia|Iindi_chr_4:2253391..2257669#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana
Iindi_chr_4:23079867..23085017#LTR/Copia|Iindi_chr_4:23079867..23085017#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:24147441..24152624#LTR/Copia|Iindi_chr_4:24147441..24152624#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:26512114..26527662#LTR/Gypsy|Iindi_chr_4:26512114..26527662#LTR/Gypsy	LTR	Gypsy	Athila	yes	?	GAG|Athila PROT|Athila CHD|Reina RT|Athila RH|Athila INT|Athila
Iindi_chr_4:26841342..26846178#LTR/Copia|Iindi_chr_4:26841342..26846178#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_4:26993120..26996084#DNA/DTC|Iindi_chr_4:26993120..26996084#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
Iindi_chr_4:27184592..27190683#LTR/Gypsy|Iindi_chr_4:27184592..27190683#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
Iindi_chr_4:27274690..27283755#LTR/Copia|Iindi_chr_4:27274690..27283755#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:28310047..28324301#LTR/Copia|Iindi_chr_4:28310047..28324301#LTR/Copia	LTR	Gypsy	Tekay	no	-	GAG|Tekay PROT|Angela INT|Tekay RT|Angela RH|Angela CHD|Tekay
Iindi_chr_4:29840258..29844852#LTR/Copia|Iindi_chr_4:29840258..29844852#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_4:30950784..30966466#LTR/unknown|Iindi_chr_4:30950784..30966466#LTR/unknown	LTR	Copia	Ivana	no	-	INT|Ivana RT|Ivana GAG|Athila PROT|Athila RH|Ivana
Iindi_chr_4:31092620..31095562#LTR/unknown|Iindi_chr_4:31092620..31095562#LTR/unknown	LTR	Copia	Ivana	no	-	INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_4:31228424..31233715#LTR/Copia|Iindi_chr_4:31228424..31233715#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:31733952..31738999#LTR/Copia|Iindi_chr_4:31733952..31738999#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_4:32799430..32804591#LTR/Copia|Iindi_chr_4:32799430..32804591#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:32956368..32961232#LTR/Copia|Iindi_chr_4:32956368..32961232#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:32988282..32994860#LTR/Copia|Iindi_chr_4:32988282..32994860#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_4:33022089..33025944#DNA/DTM|Iindi_chr_4:33022089..33025944#DNA/DTM	LTR	Copia	Ale	no	+	RH|Ale
Iindi_chr_4:4312070..4313824#DNA/DTC|Iindi_chr_4:4312070..4313824#DNA/DTC	LTR	Gypsy	CRM	no	+	INT|CRM
Iindi_chr_4:8692839..8695612#DNA/DTC|Iindi_chr_4:8692839..8695612#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
Iindi_chr_4:8897470..8903336#LTR/Copia|Iindi_chr_4:8897470..8903336#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:10172771..10177686#DNA/DTM|Iindi_chr_5:10172771..10177686#DNA/DTM	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RH|Angela
Iindi_chr_5:10263788..10266149#DNA/DTM|Iindi_chr_5:10263788..10266149#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
Iindi_chr_5:10266158..10268522#DNA/DTM|Iindi_chr_5:10266158..10268522#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
Iindi_chr_5:10266159..10268521#DNA/DTM|Iindi_chr_5:10266159..10268521#DNA/DTM	LINE	unknown	unknown	unknown	+	RH|LINE
Iindi_chr_5:10825776..10835655#LTR/Copia|Iindi_chr_5:10825776..10835655#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_5:11404835..11416892#LTR/Copia|Iindi_chr_5:11404835..11416892#LTR/Copia	LTR	Copia	Bianca	yes	?	CHDCR|CRM GAG|CRM PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_5:11531074..11536303#LTR/Copia|Iindi_chr_5:11531074..11536303#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:12920678..12933684#LTR/Copia|Iindi_chr_5:12920678..12933684#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Bianca RH|Bianca
Iindi_chr_5:13000464..13004224#DNA/DTM|Iindi_chr_5:13000464..13004224#DNA/DTM	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina RT|Reina
Iindi_chr_5:13162971..13166978#DNA/DTM|Iindi_chr_5:13162971..13166978#DNA/DTM	LTR	Gypsy	CRM	no	+	GAG|CRM CHDCR|CRM
Iindi_chr_5:1329802..1334644#LTR/Copia|Iindi_chr_5:1329802..1334644#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:13720588..13736151#LTR/unknown|Iindi_chr_5:13720588..13736151#LTR/unknown	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_5:14616956..14619439#DNA/DTM|Iindi_chr_5:14616956..14619439#DNA/DTM	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale
Iindi_chr_5:14953155..14961554#LTR/Copia|Iindi_chr_5:14953155..14961554#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_5:15322742..15329491#LTR/unknown|Iindi_chr_5:15322742..15329491#LTR/unknown	LTR	Gypsy	Tekay	no	-	GAG|Tekay INT|Tekay CHD|Tekay
Iindi_chr_5:15510424..15523182#LTR/Copia|Iindi_chr_5:15510424..15523182#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_5:15886876..15893416#LTR/unknown|Iindi_chr_5:15886876..15893416#LTR/unknown	LTR	Gypsy	Tekay	no	-	INT|Tekay CHD|Tekay
Iindi_chr_5:18426881..18433834#LTR/Gypsy|Iindi_chr_5:18426881..18433834#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
Iindi_chr_5:18706262..18718496#LTR/unknown|Iindi_chr_5:18706262..18718496#LTR/unknown	LTR	Gypsy	Athila	no	?	GAG|Athila RH|Angela RT|Angela PROT|Athila
Iindi_chr_5:20641488..20653404#LTR/Copia|Iindi_chr_5:20641488..20653404#LTR/Copia	LTR	Copia	Ivana	no	?	GAG|Ivana PROT|Ivana RT|Ivana INT|Angela RH|Ivana
Iindi_chr_5:20930868..20935953#LTR/Gypsy|Iindi_chr_5:20930868..20935953#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
Iindi_chr_5:21466844..21471991#LTR/Copia|Iindi_chr_5:21466844..21471991#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:22870756..22877638#LTR/Gypsy|Iindi_chr_5:22870756..22877638#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
Iindi_chr_5:23095776..23103010#LTR/Gypsy|Iindi_chr_5:23095776..23103010#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	GAG|Tekay INT|Tekay CHD|Tekay
Iindi_chr_5:24113805..24116301#DNA/DTM|Iindi_chr_5:24113805..24116301#DNA/DTM	LTR	Gypsy	Reina	no	+	INT|Reina CHD|Reina
Iindi_chr_5:25265472..25270621#LTR/Copia|Iindi_chr_5:25265472..25270621#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:2552360..2557590#LTR/Gypsy|Iindi_chr_5:2552360..2557590#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Iindi_chr_5:26722115..26727375#LTR/Copia|Iindi_chr_5:26722115..26727375#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:28274910..28279689#LTR/Copia|Iindi_chr_5:28274910..28279689#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_5:28283016..28288174#LTR/Copia|Iindi_chr_5:28283016..28288174#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:28283018..28288174#LTR/Copia|Iindi_chr_5:28283018..28288174#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:29057038..29062198#LTR/Copia|Iindi_chr_5:29057038..29062198#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:30747140..30748785#DNA/DTM|Iindi_chr_5:30747140..30748785#DNA/DTM	LTR	Copia	Ale	no	+	PROT|Ale INT|Ale
Iindi_chr_5:30786336..30786781#MITE/DTM|Iindi_chr_5:30786336..30786781#MITE/DTM	LTR	Copia	Ale	no	-	RH|Ale
Iindi_chr_5:33094340..33099494#LTR/Copia|Iindi_chr_5:33094340..33099494#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:33621462..33626621#LTR/Copia|Iindi_chr_5:33621462..33626621#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:3403982..3410538#LTR/Copia|Iindi_chr_5:3403982..3410538#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_5:3571780..3576873#LTR/Copia|Iindi_chr_5:3571780..3576873#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:36558045..36563194#LTR/Copia|Iindi_chr_5:36558045..36563194#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:3975986..3981139#LTR/Copia|Iindi_chr_5:3975986..3981139#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_5:6584509..6596722#LTR/Copia|Iindi_chr_5:6584509..6596722#LTR/Copia	LTR	Copia	Angela	yes	-	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_5:6622673..6629279#LTR/unknown|Iindi_chr_5:6622673..6629279#LTR/unknown	LTR	Gypsy	Tekay	no	-	INT|Tekay
Iindi_chr_5:7439100..7452715#LTR/Gypsy|Iindi_chr_5:7439100..7452715#LTR/Gypsy	LTR	Gypsy	Athila	no	?	INT|Athila RH|Athila RT|Athila PROT|CRM GAG|Athila
Iindi_chr_5:7782883..7788625#LTR/Copia|Iindi_chr_5:7782883..7788625#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_5:8803128..8810074#LTR/Gypsy|Iindi_chr_5:8803128..8810074#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
Iindi_chr_6:10401766..10407058#LTR/Copia|Iindi_chr_6:10401766..10407058#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:11175125..11179276#DNA/DTM|Iindi_chr_6:11175125..11179276#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
Iindi_chr_6:11420853..11421908#DNA/DTH|Iindi_chr_6:11420853..11421908#DNA/DTH	LTR	Copia	Ale	no	+	RT|Ale
Iindi_chr_6:12409617..12414779#LTR/Copia|Iindi_chr_6:12409617..12414779#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:12648386..12663280#LTR/Gypsy|Iindi_chr_6:12648386..12663280#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Iindi_chr_6:12657211..12662432#LTR/Gypsy|Iindi_chr_6:12657211..12662432#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Iindi_chr_6:13063569..13068697#LTR/Copia|Iindi_chr_6:13063569..13068697#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:13847566..13853225#LTR/Copia|Iindi_chr_6:13847566..13853225#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:14320490..14326383#LTR/unknown|Iindi_chr_6:14320490..14326383#LTR/unknown	LTR	Copia	Bianca	no	-	PROT|Bianca
Iindi_chr_6:14568488..14581012#LTR/Copia|Iindi_chr_6:14568488..14581012#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_6:15154037..15158786#LTR/Copia|Iindi_chr_6:15154037..15158786#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:15154252..15158724#DNA/DTM|Iindi_chr_6:15154252..15158724#DNA/DTM	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:15184566..15186685#DNA/DTC|Iindi_chr_6:15184566..15186685#DNA/DTC	LINE	unknown	unknown	unknown	-	RT|LINE
Iindi_chr_6:15756386..15761084#LTR/Copia|Iindi_chr_6:15756386..15761084#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_6:16833078..16837807#LTR/Copia|Iindi_chr_6:16833078..16837807#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_6:16964741..16972977#LTR/Copia|Iindi_chr_6:16964741..16972977#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:17461772..17465769#DNA/DTC|Iindi_chr_6:17461772..17465769#DNA/DTC	LTR	Copia	Ivana	no	-	INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:17850120..17855278#LTR/Copia|Iindi_chr_6:17850120..17855278#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:18222620..18227784#LTR/Copia|Iindi_chr_6:18222620..18227784#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:18515231..18515656#MITE/DTC|Iindi_chr_6:18515231..18515656#MITE/DTC	LTR	Copia	Tork	no	-	PROT|Tork
Iindi_chr_6:18656527..18664995#LTR/Gypsy|Iindi_chr_6:18656527..18664995#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
Iindi_chr_6:18696933..18702166#LTR/Gypsy|Iindi_chr_6:18696933..18702166#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
Iindi_chr_6:18838013..18842608#LTR/Copia|Iindi_chr_6:18838013..18842608#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_6:19033772..19040614#LTR/unknown|Iindi_chr_6:19033772..19040614#LTR/unknown	LTR	Gypsy	Tekay	no	+	INT|Tekay CHD|Tekay
Iindi_chr_6:19282009..19290393#LTR/Copia|Iindi_chr_6:19282009..19290393#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_6:19412683..19417842#LTR/Copia|Iindi_chr_6:19412683..19417842#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:19778991..19787397#LTR/Copia|Iindi_chr_6:19778991..19787397#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:20474634..20487722#LTR/Gypsy|Iindi_chr_6:20474634..20487722#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
Iindi_chr_6:20595817..20597726#DNA/DTC|Iindi_chr_6:20595817..20597726#DNA/DTC	LTR	Copia	Ivana	no	+	PROT|Ivana INT|Ivana
Iindi_chr_6:20897439..20910763#LTR/Copia|Iindi_chr_6:20897439..20910763#LTR/Copia	LTR	Copia	Angela	no	?	RH|Bianca GAG|Angela PROT|Angela INT|Angela RT|Angela
Iindi_chr_6:21563332..21575561#LTR/Copia|Iindi_chr_6:21563332..21575561#LTR/Copia	LTR	Copia	Angela	yes	+	GAG|Angela PROT|Angela INT|Angela RT|Angela RH|Angela
Iindi_chr_6:22945552..22957190#LTR/unknown|Iindi_chr_6:22945552..22957190#LTR/unknown	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
Iindi_chr_6:24666751..24673632#LTR/Gypsy|Iindi_chr_6:24666751..24673632#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
Iindi_chr_6:24802164..24807310#LTR/Copia|Iindi_chr_6:24802164..24807310#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork RH|Tork
Iindi_chr_6:24977363..24981264#DNA/DTM|Iindi_chr_6:24977363..24981264#DNA/DTM	LTR	Copia	Angela	no	+	RT|Angela RH|Angela
Iindi_chr_6:25057903..25061747#LTR/unknown|Iindi_chr_6:25057903..25061747#LTR/unknown	LTR	Copia	Ivana	no	+	RH|Ivana
Iindi_chr_6:26748352..26754007#LTR/Copia|Iindi_chr_6:26748352..26754007#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:29289870..29298590#LTR/Copia|Iindi_chr_6:29289870..29298590#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
Iindi_chr_6:29324774..29330439#LTR/Copia|Iindi_chr_6:29324774..29330439#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:29533606..29538301#LTR/Copia|Iindi_chr_6:29533606..29538301#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:2993563..2997688#DNA/DTM|Iindi_chr_6:2993563..2997688#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
Iindi_chr_6:30066593..30071306#DNA/DTM|Iindi_chr_6:30066593..30071306#DNA/DTM	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:30515396..30520548#LTR/Copia|Iindi_chr_6:30515396..30520548#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:30768337..30784944#LTR/Gypsy|Iindi_chr_6:30768337..30784944#LTR/Gypsy	LTR	Gypsy	Retand	no	?	GAG|Tekay INT|Retand RH|Retand RT|Retand PROT|Retand CHD|Tekay
Iindi_chr_6:30785659..30790538#LTR/Copia|Iindi_chr_6:30785659..30790538#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
Iindi_chr_6:30801127..30804272#LTR/Gypsy|Iindi_chr_6:30801127..30804272#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
Iindi_chr_6:30938946..30944126#LTR/Copia|Iindi_chr_6:30938946..30944126#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:31399214..31402339#DNA/DTM|Iindi_chr_6:31399214..31402339#DNA/DTM	LINE	unknown	unknown	unknown	-	RT|LINE
Iindi_chr_6:31830113..31834361#DNA/DTC|Iindi_chr_6:31830113..31834361#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
Iindi_chr_6:32530795..32535636#LTR/Copia|Iindi_chr_6:32530795..32535636#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:33513787..33516966#LTR/Gypsy|Iindi_chr_6:33513787..33516966#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina
Iindi_chr_6:34687995..34693154#LTR/Copia|Iindi_chr_6:34687995..34693154#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:34868786..34878620#LTR/Gypsy|Iindi_chr_6:34868786..34878620#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
Iindi_chr_6:7237316..7241836#LTR/Copia|Iindi_chr_6:7237316..7241836#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_6:8095553..8100812#LTR/Copia|Iindi_chr_6:8095553..8100812#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_6:9070292..9083776#LTR/Copia|Iindi_chr_6:9070292..9083776#LTR/Copia	LTR	Copia	Angela	no	?	RT|Bianca GAG|Angela PROT|Angela INT|Angela RH|Angela
Iindi_chr_6:9544040..9556306#LTR/unknown|Iindi_chr_6:9544040..9556306#LTR/unknown	LTR	Copia	Alesia	no	?	PROT|Alesia INT|Alesia GAG|Athila RT|Alesia RH|Alesia
Iindi_chr_6:9544043..9556283#LTR/unknown|Iindi_chr_6:9544043..9556283#LTR/unknown	LTR	Copia	Alesia	yes	+	GAG|Alesia PROT|Alesia INT|Alesia RT|Alesia RH|Alesia
Iindi_chr_6:9563468..9568311#LTR/Copia|Iindi_chr_6:9563468..9568311#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_7:11245601..11250759#LTR/Copia|Iindi_chr_7:11245601..11250759#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_7:11941308..11946019#LTR/Copia|Iindi_chr_7:11941308..11946019#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
Iindi_chr_7:13094266..13099462#LTR/Copia|Iindi_chr_7:13094266..13099462#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_7:13261828..13266986#LTR/Copia|Iindi_chr_7:13261828..13266986#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_7:13460816..13467035#LTR/Copia|Iindi_chr_7:13460816..13467035#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
Iindi_chr_7:14027276..14037047#LTR/Gypsy|Iindi_chr_7:14027276..14037047#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
Iindi_chr_7:14612075..14609567#DNA/Helitron|Iindi_chr_7:14612075..14609567#DNA/Helitron	LINE	unknown	unknown	unknown	+	RT|LINE
