#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00001395|Echei_chr_3:6300006..6309513#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_3:7695577..7705415#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_3:9453527..9463037#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:12218616..12228118#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:14695826..14705294#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:15234832..15249583#LTR/unknown	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001395|Echei_chr_4:15606855..15616673#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:16754199..16763627#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:18103111..18112956#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_4:8312857..8322335#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_5:11960442..11969972#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_5:13089919..13099741#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_5:15253491..15263390#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_5:1560501..1569949#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_5:16111067..16121962#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:1168378..1177895#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:1184170..1193689#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:3829177..3838610#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:4522450..4536732#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana RH|Athila INT|Athila PROT|Ivana RT|Ivana
TE_00001395|Echei_chr_6:4526295..4535812#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:4801884..4819339#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:5818086..5827582#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_6:5964755..5979764#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila RT|Athila INT|Athila
TE_00001395|Echei_chr_7:11969549..11979027#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_7:5122548..5132406#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_7:7687807..7697305#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:3946082..3955524#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:4865978..4875470#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:5866176..5874949#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:5929757..5939263#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:5949884..5959404#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001395|Echei_chr_8:6138446..6152558#LTR/Copia	LTR	Gypsy	Athila	no	+	INT|Athila GAG|Athila PROT|Athila RT|Athila RH|Athila
TE_00001395|Echei_chr_8:6141432..6150968#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001407|Echei_chr_7:6903574..6907848#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001408|Echei_chr_4:3849534..3855757#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001409|Echei_chr_5:10829191..10835228#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca RT|Bianca RH|Bianca
TE_00001410|Echei_chr_4:14334595..14339018#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE INT|SIRE
TE_00001419|Echei_chr_2:6978947..6988480#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001419|Echei_chr_4:14683851..14693388#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001422|Echei_chr_6:10986218..10989638#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00001427|Echei_chr_4:14230416..14245385#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001428|Echei_chr_4:12815088..12825750#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001428|Echei_chr_7:6268094..6278730#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001431|Echei_chr_1:1840890..1845385#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001433|Echei_chr_1:23478107..23488820#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_2:6422420..6433141#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_2:6813585..6823553#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_3:7857709..7868450#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_3:8593684..8604428#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_3:8825142..8835867#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_4:11350473..11361188#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_4:14506401..14517143#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_6:7731776..7739940#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_6:9181253..9192003#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_7:6381103..6391818#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_7:6436573..6447300#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_8:5586210..5596933#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001433|Echei_chr_8:6426791..6436859#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001439|Echei_chr_8:4922069..4925649#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001440|Echei_chr_8:15167245..15171896#DNA/Helitron	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00001441|Echei_chr_1:16535782..16541180#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001443|Echei_chr_1:13081060..13092421#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00001445|Echei_chr_1:8583522..8590711#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001445|Echei_chr_3:4721385..4728529#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001445|Echei_chr_3:4744993..4752137#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001445|Echei_chr_6:8729312..8736543#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00001446|Echei_chr_8:5041837..5044392#DNA/DTC	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00001471|Echei_chr_7:6152312..6162913#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00001474|Echei_chr_6:8575472..8578559#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00001474|Echei_chr_6:9122080..9125169#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00001483|Echei_chr_7:18717149..18721915#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001490|Echei_chr_2:2330049..2335317#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001490|Echei_chr_8:9325630..9330876#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00001491|Echei_chr_6:20385347..20395302#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00001499|Echei_chr_1:6749877..6757704#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001499|Echei_chr_4:9835272..9840316#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001500|Echei_chr_2:6302466..6317594#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001503|Echei_chr_2:9234254..9241391#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	CHDCR|CRM GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001506|Echei_chr_2:5291292..5301431#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001506|Echei_chr_4:13929782..13940244#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001506|Echei_chr_4:13968813..13979274#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001512|Echei_chr_1:10894843..10901737#LTR/unknown	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00001513|Echei_chr_3:3525242..3531737#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca RH|Bianca
TE_00001513|Echei_chr_3:5338858..5344908#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca PROT|Bianca RT|Bianca RH|Bianca
TE_00001513|Echei_chr_4:2986159..2992688#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca PROT|Bianca RT|Bianca RH|Bianca
TE_00001513|Echei_chr_8:9038341..9044956#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001514|Echei_chr_2:9719369..9712570#DNA/Helitron	LINE	unknown	unknown	unknown	+	ENDO|LINE RT|LINE
TE_00001515|Echei_chr_1:3975546..3982506#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_1:8204178..8211144#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_4:12701206..12708366#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_4:14459280..14466137#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_4:15437758..15444615#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_6:4052362..4061041#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001515|Echei_chr_6:4495184..4501163#LTR/unknown	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001515|Echei_chr_6:4764579..4770557#LTR/unknown	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001515|Echei_chr_7:7417444..7424522#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001519|Echei_chr_3:21955582..21960586#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001521|Echei_chr_2:7858268..7867243#LTR/Gypsy	LTR	Gypsy	Athila	no	+	PROT|Athila
TE_00001521|Echei_chr_8:8003329..8019157#LTR/unknown	LTR	Copia	Angela	no	?	RT|Angela INT|Angela GAG|Angela PROT|Athila
TE_00001526|Echei_chr_5:13118022..13128992#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001526|Echei_chr_7:8502341..8511954#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001549|Echei_chr_3:6632662..6642206#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001549|Echei_chr_8:5482302..5489796#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001551|Echei_chr_1:8179494..8186578#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001551|Echei_chr_5:17792072..17799071#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001551|Echei_chr_7:2410012..2417666#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001551|Echei_chr_7:8325204..8332218#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001551|Echei_chr_7:8872824..8879854#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001551|Echei_chr_8:2887508..2894508#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001554|Echei_chr_1:5150119..5161602#LTR/Copia	LTR	Copia	TAR	no	+	GAG|TAR INT|TAR RT|TAR PROT|TAR RH|TAR
TE_00001554|Echei_chr_2:7470042..7475384#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_3:2938872..2944251#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_3:2938876..2944254#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_4:3810399..3815777#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_6:6403604..6408976#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_7:1735986..1741366#LTR/Copia	LTR	Copia	TAR	yes	+	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001554|Echei_chr_7:5541674..5547062#LTR/Copia	LTR	Copia	TAR	yes	-	GAG|TAR PROT|TAR INT|TAR RT|TAR RH|TAR
TE_00001555|Echei_chr_1:9819414..9822873#LTR/unknown	LTR	Gypsy	Reina	no	+	GAG|Reina
TE_00001556|Echei_chr_1:15895190..15899827#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001557|Echei_chr_7:4588127..4593224#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001557|Echei_chr_7:5343877..5349009#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001559|Echei_chr_7:4453354..4464076#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001560|Echei_chr_8:5378332..5385653#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila RT|Athila
TE_00001560|Echei_chr_8:5844877..5853377#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001564|Echei_chr_1:5853020..5863338#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001570|Echei_chr_3:5187855..5190233#LTR/Copia	LTR	Copia	Ivana	no	-	GAG|Ivana PROT|Ivana
TE_00001572|Echei_chr_6:11510504..11515951#LTR/Gypsy	LTR	Gypsy	Reina	no	+	GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001572|Echei_chr_6:11553818..11559273#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001572|Echei_chr_6:11580087..11585542#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001572|Echei_chr_6:11660705..11666160#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00001576|Echei_chr_7:11989434..11992773#LTR/Copia	LTR	Copia	Ivana	no	+	GAG|Ivana PROT|Ivana RH|Ivana
TE_00001577|Echei_chr_2:2057018..2067569#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_3:9223874..9234428#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:10860683..10871200#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:10889576..10900115#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:11038203..11048721#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:11402319..11412833#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:11441748..11452248#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:12903156..12913723#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:13426154..13436683#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_4:14853762..14864289#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_5:13222923..13233503#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_6:7489837..7500144#LTR/Gypsy	LTR	Gypsy	Athila	yes	+	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_6:8177663..8188234#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001577|Echei_chr_6:9055086..9065728#LTR/Gypsy	LTR	Gypsy	Athila	yes	-	GAG|Athila PROT|Athila RT|Athila RH|Athila INT|Athila
TE_00001579|Echei_chr_4:13361397..13367143#LTR/Gypsy	LTR	Gypsy	Tekay	no	+	GAG|Tekay
TE_00001580|Echei_chr_2:9463349..9468745#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001584|Echei_chr_2:4778604..4789878#LTR/Copia	LTR	Copia	Ivana	no	?	RH|Ivana RT|Ivana INT|Ivana PROT|Ivana GAG|Angela
TE_00001584|Echei_chr_7:9287888..9292592#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001587|Echei_chr_1:10406168..10415542#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_1:10468546..10477589#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_1:5580102..5589643#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_1:5702643..5712030#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_1:8050786..8060303#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_2:5065801..5075337#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_2:6539275..6548896#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_2:7576707..7586251#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_3:7305566..7315165#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_3:7740533..7749591#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_5:13785998..13795543#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_6:13444647..13454201#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001587|Echei_chr_6:8785348..8794456#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001588|Echei_chr_1:7450230..7455317#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001591|Echei_chr_4:15222844..15227671#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001596|Echei_chr_8:7292381..7294981#LTR/Gypsy	LTR	Gypsy	Reina	no	-	GAG|Reina
TE_00001608|Echei_chr_2:6573828..6577284#LTR/Copia	LTR	Copia	Ale	no	-	INT|Ale RT|Ale RH|Ale
TE_00001608|Echei_chr_5:8211481..8216000#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001608|Echei_chr_6:19438040..19442565#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00001612|Echei_chr_7:5982648..5967288#DNA/Helitron	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00001619|Echei_chr_3:5290693..5295444#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001619|Echei_chr_8:7296662..7301404#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00001620|Echei_chr_2:7005873..7020720#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00001623|Echei_chr_1:4282448..4290001#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE PROT|SIRE RT|SIRE RH|SIRE
TE_00001624|Echei_chr_5:17512509..17517627#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00001624|Echei_chr_5:18800695..18804012#LTR/Gypsy	LTR	Gypsy	CRM	no	+	RT|CRM RH|CRM INT|CRM
TE_00001631|Echei_chr_6:8872426..8883747#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00001639|Echei_chr_1:10714943..10721526#LTR/Copia	LTR	Copia	Angela	no	-	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001639|Echei_chr_1:7975994..7982667#LTR/unknown	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela
TE_00001639|Echei_chr_2:4782334..4788871#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RT|Angela
TE_00001639|Echei_chr_3:6190754..6197588#LTR/Copia	LTR	Copia	Angela	no	+	GAG|Angela PROT|Angela INT|Angela RT|Angela
